original_review_id,source,country,reviewId,userName,rating,review,title,date,version,discovery_score,categories,matched_terms,rating_bonus,priority_score,is_discovery_review,selected_for_gpt
6159,Apple App Store,AU,14186892190,El*^,3,More repetitive than radio,Djx,2026-06-15T12:55:49-07:00,9.1.56,11,"repetition,playlist","radio,repetitive",2,13,True,False
25,Google Play,IN,a5b4253d-6acd-428d-a72c-4c1582623aea,Alaina Peto,1,"Super glitchy recently. Won't load anything. a lot of ""curated"" playlists just end up being the same couple songs, over and over. there's no ai labels! you don't know if music was made by a real person or not. and the ceo is doing some shady scat. I'm so happy to get rid of this app!",,2026-07-02 15:23:32,9.1.60.1970,9,"repetition,playlist","over and over,playlists",4,13,True,False
2313,Google Play,IN,4d4fedf8-2ae9-4e76-b848-c9b57548544b,Goh ChenChen,1,"very bad, I don't understand what's wrong because my music is grey and when I tap my phone lags over and over",,2026-06-29 16:22:59,9.1.60.1970,9,"repetition,personalization","my music,over and over",4,13,True,False
3516,Google Play,IN,2311ea75-f092-4c58-b8b4-98bd07f8dc44,Giulia P,1,"WORST music app ever! You think listening to music is an option? You think this free app won't choke you till you buy premium? Hell no! Also, the fact that if you choose one song and can't loop is crazy. And the automatic shuffle?? Jeez! What's next, no listening to music unless I have premium? Its so stupid. There are much better options for music. I only use Spotify to find songs, and that's it. Don't even waste your time.",,2026-06-28 04:00:21,9.1.60.1970,9,"discovery,playlist","find songs,shuffle",4,13,True,False
6067,Apple App Store,AU,14198846170,jessppeeppee,1,"every time i make a playlist i can’t even listen to it because it adds all of its stupid songs. they should make the free one better smh. do not recommend. why are they so greedy? they do not need to put 4 ads in between each song it ruins the mood. and how come i can’t control what order i want to listen to the song? oh because you want more money. this company is so greedy that it won’t allow low-middle class to listen to music comfortably only people who are rich enough can. what is this inequality. i’m so disappointed, it’s 2026, be better.","greedy, greedy people",2026-06-18T14:17:42-07:00,9.1.56,9,"recommendation,playlist,personalization","mood,playlist,recommend",4,13,True,False
730,Google Play,IN,c1517c78-ddfe-4d39-926a-5ea6b6f3d87d,Chandeswary Shrestha,5,this app is Soo good because it clearly shows how your music taste is and they have all the artist you could listen to I would recommend this app to everyone 💗,,2026-07-01 18:28:34,9.1.60.1970,12,"discovery,recommendation,personalization,artist","artist,music taste,recommend,taste",0,12,True,False
1107,Google Play,IN,8d9b55fa-8e01-4b71-8bd9-707702006f23,Armando Lozano,5,"Have not explored all its' functionality. I pay the Duo Premium and add free is great. Really enjoy this app. All sorts of genres, podcasts and audio books! Lots to explore, discover and enjoy listening!",,2026-07-01 04:40:30,9.1.0.1147,12,discovery,"discover,explore,genres",0,12,True,False
2554,Google Play,IN,5f47ea13-2c2b-4c0e-9b8d-c24ad0985fab,syafiqah jamil,5,"I always used Spotify, furthermore in the car, the shuffle really knew my music taste",,2026-06-29 08:46:25,,12,"discovery,playlist,personalization","music taste,my music,shuffle,taste",0,12,True,False
6545,Apple App Store,CA,14218282948,xixixixixi1234,5,I love it when you get a new songs/playlist on shuffle,Spotify,2026-06-23T14:57:08-07:00,9.1.58,12,"discovery,playlist","new songs,playlist,shuffle",0,12,True,False
5964,Apple App Store,AU,14211856296,Spotify reviewer 1,4,"Spotify is a awesome platform for music it has a wide variety of songs and all of the artists.I especially love the little animated and interactive signs you put.The eat the playlist end of year and the disco interactive were my favourite.But I do sometimes find some things to improve.I would like if it was possible to add the eat the playlist to a bigger amount of playlists as it’s quite limited.I find when I’m trying to add some songs from a playlist to another I have to go through the process of pressing the 3 buttons selecting the playlist to add its quite a long process,so if there was this select button where you can tick the song and add them this will make it a lot easier.But over all there aren’t that many flaws.",Spotify review,2026-06-21T23:50:05-07:00,9.1.58,11,"discovery,playlist,artist","artists,playlist,playlists,variety",1,12,True,False
5074,Apple App Store,US,14251973487,Ar drawling,3,Won’t let me shuffle my music so not recommend if you want to listen to the same music over  and over again makes u listen to another song you don’t want to hear 😡,Spotify sucks,2026-07-01T19:46:40-07:00,9.1.60,10,"recommendation,playlist,personalization","my music,recommend,shuffle",2,12,True,False
923,Google Play,IN,831e3db6-528b-42c0-9419-441e106515fe,Richi Benjamin,2,"Spotify limited its recommendation tracks,Previous version used to recommend very loved tracks from classic ballads n pop,But now its no more available,Mailed to Spotify help desk but not much of help.",,2026-07-01 12:43:56,9.1.60.1970,9,recommendation,"recommend,recommendation",3,12,True,False
6658,Apple App Store,CA,14205475567,Kane Blackrider,2,Updating the price again and again without any better deals for artists is frustrating,Price update,2026-06-20T07:38:59-07:00,9.1.58,9,"repetition,artist","again and again,artists",3,12,True,False
805,Google Play,IN,59ab0639-5c4b-44d2-a164-918b0bc3dd41,Clover Ultrakill,1,"Locking rewinds, repeats, and skips behind a paywall is just low. Seriously, I can understand you need money to maintain the app, but you already have the money. Rewinding, skipping, and repeating songs are the most basic functions of a music app. People shouldn't need to pay for that. Not to mention the ads. An ad every time a song is played, and then 3-5 ads at a time, every few songs. There's no good free listening experience. I'll just stick to mp3 videos on my files app.",,2026-07-01 16:17:52,8.8.12.545,8,repetition,"repeating,repeats",4,12,True,False
3277,Google Play,IN,0c1289ae-2947-4dd0-9728-100bdaa358ef,Ghost,1,"giving this a new review. the video ads are extremely annoying, and frequently crash my tablet. the ads in general also keep breaking the app where it stops playing a song on repeat after 3 listens. this app has seriously worsened since 2017, and I can no longer say I recommend it.",,2026-06-28 12:23:13,9.1.60.1970,8,"recommendation,repetition","recommend,repeat",4,12,True,False
3971,Google Play,IN,53a91e97-eaff-460a-a496-ff06ee629dd8,Clément,1,"The app has become so laggy it is basically unusable now: playlist taking minutes to load, same thing for songs afterwards, and sometimes it cannot open an album at all. Today I am not even able to enable shuffle in my playlists. I used to like Spotify but I am forced to find another music platform as it just does not work anymore",,2026-06-27 15:18:40,9.1.60.1970,8,playlist,"playlist,playlists,shuffle",4,12,True,False
5220,Apple App Store,US,14250814514,Seth Schaefer,1,Absolutely trash I hope it all crashes and burns. Also Spotify doesn’t care about their artists what so ever. I don’t suggest signing a contract with these people ever. I’m not kidding don’t ever do it labels are bad already. Learn to be a independent artist it’s worth the grind. This is sad to be honest wish I could write a review without a rating because it be zero stars.,Disappointing,2026-07-01T12:46:56-07:00,9.1.60,8,"recommendation,artist","artist,artists,suggest",4,12,True,False
5659,Apple App Store,GB,14240139098,Mayonmyway,1,"Pls fix the issue where when using shuffle, the first song I choose to listen to ends up repeating after every single next song.",Glitch,2026-06-29T02:26:41-07:00,9.1.60,8,"repetition,playlist","repeating,shuffle",4,12,True,False
6431,Apple App Store,CA,14230516499,R I B.,1,When I signed up I was paying $7.99.  Now it’s close to $30 and the only thing I can tell that’s new is an AI DJ which I didn’t ask for.  Maybe ask a premium from people who actually want this.,Ridicules price increases,2026-06-26T16:25:32-07:00,9.1.60,8,playlist,ai dj,4,12,True,False
429,Google Play,IN,7381703a-9ef3-43a3-a4c0-62c8d0435610,Kimberly Corcoran,5,I love being able to discover new music!,,2026-07-02 00:41:07,9.1.60.1970,11,discovery,"discover,new music",0,11,True,False
1792,Google Play,IN,3a9aecc9-8ddb-451b-95f7-68bdd9d54755,Cheng Xiao,5,"The music recommendations are always spot on. I love discovering new songs and podcasts every day. Additionally, the sound quality is among the best and my favorite feature in this app is that i can costumize the transition between the song.",,2026-06-30 08:53:54,,11,"discovery,recommendation","new songs,recommendations",0,11,True,False
2618,Google Play,IN,78f7a1ee-1fd7-4330-8055-15c95c405c0f,Nancy Baker,5,I love it but I have a request if you can make it to where if there's less songs or repeats on your playlist it doesn't have other recommendations songs? thank you for making Spotify in general:),,2026-06-29 06:20:29,9.1.60.1970,11,"recommendation,repetition,playlist","playlist,recommendations,repeats",0,11,True,False
3813,Google Play,IN,b4832fe3-51e4-4e42-b473-0da4fc193668,Nik Attirmidzy,5,"Spotify is a great music app with a huge collection of songs and podcasts. It is easy to use, has good sound quality, and helps you discover new music 🎧",,2026-06-27 19:31:23,9.1.60.1970,11,discovery,"discover,new music",0,11,True,False
5328,Apple App Store,US,14249780265,CIrene62190,5,"I’ve had Spotify for quite a few years now and it’s by far my favorite streaming service. I’ve tried Apple Music on my iPhone and Pandora but they just don’t have the same feel and perks as Spotify. I love that they have the personalized DJ, which plays the songs that you regularly listen to, but also add some that you might enjoy. I love the Spotify rat and I love the different playlists for any in every mood or genre you could think of. It’s definitely worth the premium. I believe it’s $12 with tax but it’s so worth it especially if you love music.",None compare,2026-07-01T07:46:01-07:00,9.1.60,11,"discovery,recommendation,playlist,personalization","genre,mood,personalized,playlists",0,11,True,False
2118,Google Play,IN,67d5e5ed-4d7b-4994-9a02-981c8a112f82,Braina Jeff,3,"Spotify is almost the best streaming platform, but you need to do more to help upcoming artists get discover, by updating your playlist terms!",,2026-06-29 21:02:55,,9,"discovery,playlist,artist","artists,discover,playlist",2,11,True,False
3586,Google Play,IN,77c473b4-45d9-4ebd-b3c2-21e612bdfe08,Jim Williams,3,"its always disconnects with my speakers, always the same classic music, like only a hand full of song. there so many artists that they don't play. I tried all the selections in that category & it all the same song basically. oh & they put in songs frome band that are only 5 or 6 years together. like Van fleet. I like their music, but Come on man their not classic music.",,2026-06-28 00:54:40,9.1.60.1970,9,"repetition,artist","artists,same song",2,11,True,False
6792,Apple App Store,NZ,14161155359,MarkJacobsonIII,3,"I’ve never had any complaints about Spotify, until the last few weeks. 

It is now regularly stopping playing music. It says, “We’re having trouble playing this song. Try going online…”

It happens even when I’m online.

If I kill the app and restart it, the same song that was failing will pick up exactly where it left off. I can also start playing a new playlist.

Having this happen when I’m driving means I can’t play music until I can safely pull over and restart the app. It doesn’t matter if I’m using CarPlay or not, it happens either way. 

It happens to everybody in my family, as well. There’s no explanation that makes sense, except for a new bug being introduced that’s impacting playback.",Broke recently,2026-06-08T23:33:22-07:00,9.1.48,9,"repetition,playlist","playlist,same song",2,11,True,False
1817,Google Play,IN,fc562396-6599-4cbf-bc4b-2d6cc51b1b88,Santiago Marquez,2,"This app isn't good, if it wasn't for the Bluetooth connection you can do inside the app, I would use YouTube Music that actually gives you a good recommendation of music based on your taste.",,2026-06-30 07:42:08,9.1.60.1970,8,"recommendation,personalization","recommendation,taste",3,11,True,False
602,Google Play,IN,b1b7170b-8a4e-430f-9c34-260ac38e1d73,Niru Singh,1,again and again again and again asking for money to play song 😭,,2026-07-01 21:03:47,,7,repetition,again and again,4,11,True,False
808,Google Play,IN,145a31c4-22c6-47df-af1b-b2df88bbe81e,Joshua Lewis,1,"A decade + of this app and it STILL has no idea what I listen to. It NEVER gets it right and spams phonk for some stupid reason. I bet I have the largest blocked artist list in spotify history and still ALL I DO IS BLOCK ARTISTS BECAUSE EVEN AFTER 10 YEARS THE SO CALLED ""ALGORITHM"" STILL HAS NO CLUE AT ALL! I came for new stuff maybe not a new band could be years old but never going to find them because your stupid app will spam whatever IT WANTS. YOUR SONGS VANISH FOR UNKNOWN REASONS. NO MORE!",,2026-07-01 16:12:05,9.1.60.1970,7,"recommendation,artist","algorithm,artist,artists",4,11,True,False
945,Google Play,IN,fec2889e-3412-45d9-bebf-e0d9a12fb5ac,Jaqlena Young,1,edit I when on the app and went through my songs out of 1543 i had about 100 duplicates of same songs (gave me ice ads other than that it's nice to use),,2026-07-01 11:47:54,9.1.60.1970,7,repetition,same songs,4,11,True,False
1098,Google Play,IN,60b605e9-f21f-4a58-878e-07d1cbf9ca92,Ishika Kara,1,the app is not opening and i can only see the black screen I have also cleared the cache again and again but doesn't work.....,,2026-07-01 05:22:05,9.1.60.1970,7,repetition,again and again,4,11,True,False
1221,Google Play,IN,134e7d76-717c-4263-9cf1-a96dffc700db,J B,1,hey can you stop removing my liked songs? thatd be spectacular. ive been on here for nearly the entire 20 years. tens of thousands of songs ive clicked like on and they all disappear over and over....,,2026-07-01 00:37:00,9.1.58.1567,7,repetition,over and over,4,11,True,False
2050,Google Play,IN,cbd411f9-6e91-49a1-836b-f7cf1bff78d2,Casey Masia,1,when I click on music I want to listen to it plays something else and when I play my playlist it doesn't play my playlist it play recommendations and it really makes me sad I can't listen to music I want to listen to and there are to many ads I use to be able to listen to Spotify with no problem but now their are problems I'm having 1 star,,2026-06-29 22:29:32,,7,"recommendation,playlist","playlist,recommendations",4,11,True,False
3110,Google Play,IN,141942c5-b5a6-4ebe-b894-17b0be7c88be,Akhil Dhiman,1,Show subscription again and again can listen selected song,,2026-06-28 16:11:20,9.1.60.1970,7,repetition,again and again,4,11,True,False
3188,Google Play,IN,1b702c02-10d4-4d78-af52-463ba56d9d29,Ishi,1,"This app is so frustrating. It keeps showing ads over and over again and constantly tries to force users into buying the premium version. Now it's even saying that I can't play the songs I want because I'm only allowed to skip six songs per day. This is just too much. It used to be my favorite app, but now it's one of the worst.",,2026-06-28 14:30:13,9.1.56.574,7,repetition,over and over,4,11,True,False
4821,Google Play,IN,8f89fbde-85b6-4158-aa65-a27d18523f5d,Siddharth Vinod,1,can't even let us play what song we like after a while of playing music and also can't rewind the same song at some point without buying premium. Absolute rubbish,,2026-06-26 14:51:13,9.1.12.226,7,repetition,same song,4,11,True,False
5192,Apple App Store,US,14251059060,Jwk3942,1,"I listen to one song then 5 ads, one song 5 ads over and over, used to be a handful of songs then a couple ads.  And no I’m not paying for premium because I’m not an idiot",Way too many ads,2026-07-01T14:10:32-07:00,9.1.60,7,repetition,over and over,4,11,True,False
5727,Apple App Store,AU,14248317525,Anonymous@82638,1,Why should we have to buy premium js to listen to our own playlist. I don’t want recommendations from you.,Just why,2026-06-30T23:42:39-07:00,9.1.60,7,"recommendation,playlist","playlist,recommendations",4,11,True,False
5893,Apple App Store,AU,14222906532,Rorrim egami,1,"Some people can’t afford premium and there’s nothing that can kill your vibe better than the repetitive adds so how about you do 1 day every fortnight that is the same as premium rather than offering 3 months free when you go premium.Try to make it so creativity isn’t peppered with irrelevant adds that are already driving me away and 
many others and ditch the intrusive weasel voiceovers that the one male voice has dominated since day one which is annoying enough to make you want to search for and show him how you’d prefer to rip your own face off than hear one more second of his approach to life",The push,2026-06-24T19:19:14-07:00,9.1.58,7,repetition,repetitive,4,11,True,False
6486,Apple App Store,CA,14224976015,SaintSappho,1,Look up Helsing. look up the payments artists make to get on the Discovery program. Artists are PAYING to be played on spotify and we’re paying to listen to,Objectively Evil,2026-06-25T08:11:20-07:00,9.1.58,7,"discovery,artist","artists,discovery",4,11,True,False
6525,Apple App Store,CA,14220265735,Josh had this,1,"Why are my songs skipping like I’m listening to a cd while running on a discman?
And why does sh suck so bad, so repetitive!! And cuts the songs off!
You suck",Skips like a cd,2026-06-24T04:38:26-07:00,9.1.58,7,repetition,repetitive,4,11,True,False
6708,Apple App Store,NZ,14238797849,1010hahalalala,1,"The functionality of this app is inexcusable. It takes minutes to load when you open it up. Podcasts and playlists frequently don’t download for no reason. So many redundant and unwanted features clot up the screen and make the app laggy and buggy. For a multibillion dollar company these shortcomings are inexcusable. This is also disregarding the companies investments and inability to fairly compensate artists. Finally, despite having premium, Spotify sneaks in ads through podcasts and advertising artists who I couldn’t care less about on home screens. The algorithm is also busted and prioritises songs which are short as they are more profitable. I genuinely hate Spotify with a raging passion 😭",Incredibly low quality,2026-06-28T17:09:54-07:00,9.1.60,7,"recommendation,playlist,artist","algorithm,artists,playlists",4,11,True,False
1557,Google Play,IN,850f5c78-bede-4e51-a2d3-fd9d734fa7b5,MD Haris Haris,5,"Spotify is pure musical heaven! The song recommendations are scarily accurate, and the curated playlists for every mood and occasion are absolutely perfect. Podcasts are seamlessly integrated too, making this the ultimate audio entertainment app. My life literally has a soundtrack now.",,2026-06-30 16:05:31,,10,"recommendation,playlist,personalization","mood,playlists,recommendations",0,10,True,False
6409,Apple App Store,CA,14233765358,My review🗣️🗣️😛😢🥰🤠👍,5,Spotify really helped me lock in while drawing and it silenced my annoying brother also I really like the different music styles and taste in my playlists thank you so much for bringing the Spotify joy to my life ❤️,MY REVIEW 🗣️❤️🥰,2026-06-27T11:13:03-07:00,9.1.60,10,"discovery,playlist,personalization","different music,playlists,taste",0,10,True,False
1435,Google Play,IN,25e73c97-9b98-49fa-a480-1d96601130ea,J HAWK,4,Great experience. It would be nice to have more of a variety of commercials on the free version so I'm not hearing a repeat one after another. I plan to get premium soon.,,2026-06-30 19:34:23,9.1.60.1970,9,"discovery,repetition","repeat,variety",1,10,True,False
6560,Apple App Store,CA,14214997689,Lucy dolal,4,"I was adding songs to my playlist and it kept on adding the same song. I don’t know if it’s because of the new update, but it used to tell me that the song was already in my playlist but now it’s adding the song same to the playlist even though it’s already on that playlist and it’s starting to get a bit annoying","Add the same song to playlist, even though it’s already added",2026-06-22T18:34:15-07:00,9.1.58,9,"repetition,playlist","playlist,same song",1,10,True,False
1312,Google Play,IN,17bbd7f5-4d10-47d4-97d9-bba7daf5cf74,Aldric McCloud,3,"I just downloaded it and already I'm annoyed. I open it up and scroll through a bunch of bands. Many of which I couldn't care less about because of their genre. How about instead, have your users scroll through a list of genres. Then, once they're done with that, list a bunch of bands of those genres. Because I hate most country and rap/R&B, and keep seeing artists from those genres I would never listen too. Or, after choosing the genres, start playing songs from them immediately.",,2026-06-30 22:23:19,9.1.60.1970,8,"discovery,artist","artists,genre,genres",2,10,True,False
3894,Google Play,IN,5cca918d-f33c-4629-b08e-625b4a21915e,James Cusumano,3,"Offers audiobooks but limits your listening time, even with paid subscriptions. Offers to give a ""top off"" of 10 hrs for $12.99. AI DJ is just extra noise when playing the made for you play lists. New widget for the app takes up more space 4x2 now. doesn't work or show pictures of play lists unless connected to high data areas. 4x1 option was better and preferred for my setup.",,2026-06-27 17:22:41,9.1.60.1970,8,playlist,ai dj,2,10,True,False
5718,Apple App Store,AU,14249065337,Demmy11,3,"I love to learn about new artists, but the fact that it's a paid feature when iTunes and Amazon Music already have it on demand. It's not a great business practice to paywall a basic feature.",Shuffle should be a free feature,2026-07-01T04:23:46-07:00,9.1.60,8,"discovery,artist","artists,new artists",2,10,True,False
5760,Apple App Store,AU,14242884479,SarW0123,3,"Good app but hate how for non premium users they can’t change queue, skip back, skip through songs and whenever they listed to albums it’s always on shuffle play and adds recommended songs.",Good app,2026-06-29T16:51:20-07:00,9.1.60,8,"recommendation,playlist","recommended,shuffle",2,10,True,False
3112,Google Play,IN,2d4a3112-5711-4b4d-9084-a0351fe17d22,Noah Llagas,2,"i really like this app but now I can't play the song more than 2 times, if you don't have premium thats suck because you can't play the same song again. I know that this is your way to make more money and for some arthritis to have more listener but i don't like the update",,2026-06-28 16:08:34,9.1.60.1970,7,repetition,same song,3,10,True,False
3433,Google Play,IN,c855a9c4-0324-405f-807e-4f4bc3a06003,Raphael Andrino,2,"hi I just got logged out of my account because the log in link that was supposed to expire in 4 hours expired and I automatically got logged out of my account and when I tried to log in using your Spotify log in link it did not send anything whatsoever despite me trying to do it again and again and after all that trying to get a link it decided to stop ""sending"" anymore and saying error and now I'm logged out of my account because my password that I saved was incorrect says by your app",,2026-06-28 07:57:06,9.1.60.1970,7,repetition,again and again,3,10,True,False
5981,Apple App Store,AU,14209030990,Riiigddftdctcdtcdtfc,2,Premium is soooooo expensive and it’s so annoying how when I’m listening to music on a playlist that doesn’t have like a million songs in it it auto adds recommendations like I was try a listen to drakes new album to review it it’s rlly bad btw but it kept adding other songs into the mix like bro ur joking plus only 15 hours a MONTH of audio book listening for premium????? Paying to get ripped off fr cuz that’s crazy. So not worth it and my school isn’t even there for the student premium thingy also the prices DO NOTTTTT need to be that expensive like bro ur a multi million company these prices do not need to be that high 💔💔💔💔💔💔💔💔💔💔💔💔 pls be better.,Ripoff for premium,2026-06-21T06:13:31-07:00,9.1.58,7,"recommendation,playlist","playlist,recommendations",3,10,True,False
224,Google Play,IN,1ad204d6-d235-4ab3-8ac6-d267e33823c8,Chris “Chef” Cline,1,"My main point of discontentment with Spotify would be the ""shuffle"" setting. It seems to select a small group of songs and artists to play despite the fact that I have a library of thousands of songs. Somehow my shuffle setting frequently plays the same ""popular"" songs/artists. Not a true shuffle, selective playtime for certain artists. It's pretty obvious Spotify presents us with certain content by design regardless of shuffle setting. App freezes and crashes often as well. Boo!!!",,2026-07-02 08:14:02,9.1.60.1970,6,"playlist,artist","artists,shuffle",4,10,True,False
574,Google Play,IN,68f4b2d6-531e-4f4f-9e58-3b0c4c2e3d85,Naason Morrow,1,"I've almost completely moved to bandcamp i suggest you do the same. the performance on this app is abysmal at best and it is unable to load anything. and now, it's not saving my playlist changes. I try to add a song to a Playlist, something simple right? wrong, the app has no idea I've even done anything. the. app. doesn't. work.",,2026-07-01 21:40:31,9.1.60.1970,6,"recommendation,playlist","playlist,suggest",4,10,True,False
1039,Google Play,IN,f2f222cb-b88e-4e28-8c4b-0874fda78d9a,Alexander,1,"I hate Spotify. It keeps playing an ad. After least about 2 songs play is getting on my nerves, and I can't use it because it is not working right. All I see is a black screen. This app is terrible.",,2026-07-01 08:16:52,9.1.6.1145,6,repetition,keeps playing,4,10,True,False
1130,Google Play,IN,794447ec-2156-4251-95de-8baa813809e4,Sarah,1,I loved it until today it put me on shuffle on my Playlist and I wanted to listen to my 3 fav songs amd after 1 of them it put me on hair dye and im not able to change it back,,2026-07-01 03:46:20,9.1.60.1970,6,playlist,"playlist,shuffle",4,10,True,False
1502,Google Play,IN,81316968-2fa1-4247-a632-42492836408a,Jimmy,1,"Spotify used to be good. But the issue is that the mobile app feels like it's becoming unusable for people without premium. earlier today I was listening to an album with 34 songs. Let me repeat, THIRTY FOUR songs, it played two of those songs, then started playing songs by completely different artists. Alongside that, I can't loop songs, I don't know whether thats the mobile version in general, or just a premium thing, but either way, the fact that I can't loop songs on a MUSIC APP is insane.",,2026-06-30 17:42:04,,6,"repetition,artist","artists,repeat",4,10,True,False
1856,Google Play,IN,96369426-abde-4c5b-9e7c-8da62b69e754,Cassandra Larson,1,littered with AI generated artists and songs. you can barely listen to music on the free version due to limited skips and constant ads. they take money from artists. it may be free but if you care about the artists and hate generative AI I wouldn't recommend it.,,2026-06-30 05:29:05,,6,"recommendation,artist","artists,recommend",4,10,True,False
1965,Google Play,IN,6ec88d1b-2e64-47fe-b372-c57f172456dd,Sufail Mohammed,1,"i can't even play songs which I like to hear. it's really bad. I even wait patiently to finish the ads. Now, I have to find a new music app. This is so annoying.",,2026-06-30 01:02:13,8.9.36.616,6,discovery,new music,4,10,True,False
1969,Google Play,IN,5a984375-606c-4a97-be99-671ff58bab99,Evan M.,1,i continually edit this review based on what Spotify as a product and company are doing and not doing. right now shuffle has been playing the same set of songs from my music regardless of what I select to start. its kind of the exact opposite of shuffle. i pay too much for a post-ipod app to have a shuffle function that is prehiood. 1 star.,,2026-06-30 00:53:35,9.1.60.1970,6,"playlist,personalization","my music,shuffle",4,10,True,False
2459,Google Play,IN,84b40697-a50d-41a8-af70-e798102d1be0,Michael Hoffman,1,it keeps playing random songs horrible amount of ads and I won't let me go back in songs,,2026-06-29 12:10:06,9.1.60.1970,6,repetition,keeps playing,4,10,True,False
2662,Google Play,IN,2c424c2e-21fa-4f0f-816d-17e8102f529a,A Google user,1,"You don't care for the artists, you don't care for the consumer (exorbitant fees and 'free' users subjected (enslaved in some respects) to crazy amounts of ads). All you care for is yourselves and your bottom line. I'm better off flicking through the radio stations to listen to music. Bye bye Spotifye",,2026-06-29 04:44:41,9.1.60.1970,6,"playlist,artist","artists,radio",4,10,True,False
2965,Google Play,IN,595afabc-b70e-479f-835b-728810bffb2a,Steve Mercier (Hellder7),1,"All cute and nice on the first week, then, it shows it's true colors. Forced to listen to a Playlist in shuffle? Hell nah, instant-unistall.",,2026-06-28 19:30:19,,6,playlist,"playlist,shuffle",4,10,True,False
3532,Google Play,IN,9003b62f-6c10-4329-bccd-8f4727d64f08,Keegan Branscum,1,"5 minutes of songs with 2 minutes of ads. can only listen to so many books with a subscription. I'll get the subscription again, if you can do a little better. otherwise I can just be a pirate instead. Why don't you know how shuffle works? it's supposed to shuffle my whole playlist, not just a bunch of songs you want me to hear on loop.",,2026-06-28 03:01:04,9.1.60.1970,6,playlist,"playlist,shuffle",4,10,True,False
3849,Google Play,IN,a4307952-a79f-429c-8654-b196ad460d3f,Gil Alvarez,1,Please urgently fix the shuffle. Many of us have tried everything so that a 30 hour long Playlist doesn't play the same 20 songs yet the app still does so. It is very annoying and frustrating wanting to play ALL of your songs and only hearing the same 5 to the point where you can't stand listening to them again. It ruins the experience of listening to music. Please change this. The app would be great if this wasn't such a big issue.,,2026-06-27 18:27:11,9.1.60.1970,6,playlist,"playlist,shuffle",4,10,True,False
4041,Google Play,IN,88076915-0018-4e6d-9b94-1f7d6d5c35ff,UNEZ,1,"you guys have gotten so much wprse after this fricking update. I dont want you to play recommend songs in my Playlist. thats not your business and stop the ads. the more ads you give the more I want tk delete Spotify because gosh, you're annoying",,2026-06-27 13:08:21,9.1.60.1970,6,"recommendation,playlist","playlist,recommend",4,10,True,False
5269,Apple App Store,US,14250406672,sanchotobe420,1,"As a new music producer, your 1000 stream minimum for royalty eligibility is criminal.  I’m disabled and Spotify is literally stealing money from me.",Greedy,2026-07-01T10:39:20-07:00,9.1.60,6,discovery,new music,4,10,True,False
5398,Apple App Store,US,14248323610,KAJN1998,1,I want to find NEW music not the same 500 songs I already know,Worst recommended options ever,2026-06-30T23:45:04-07:00,9.1.60,6,discovery,new music,4,10,True,False
5473,Apple App Store,US,14247392377,ManicMistake,1,"With premium, it's amazing. But if you're broke like me, it's awful. All the songs are on shuffle and you have to pay to play your playlist in order. If your playlist is short with the hack of listening to the songs you actually want to, they add random songs. It wouldn't be an issue if you could skip it without getting FOUR ADS per 2 skips. You gets SO MANY ADS per every few songs and I can't skip them ever. There is more ads than music. ALSO this part drives me so mad the most: You can't rewind the song or go back to your favorite part in the song. If you want to listen to a song again, you have to click it, which will most likely just give you an ad. If you listen to a song just because of one part, don't do it on Spotify. It's a really great music app IF you have premium, otherwise, YouTube is infinitely better.","If you can't afford premium, don't bother",2026-06-30T18:02:22-07:00,9.1.60,6,playlist,"playlist,shuffle",4,10,True,False
5900,Apple App Store,AU,14220849675,sayhello2pedro,1,Ads are too frequent and run for very long and subscription is pricey. Repeats songs on my playlist each time I listen,Too much,2026-06-24T07:35:05-07:00,9.1.58,6,"repetition,playlist","playlist,repeats",4,10,True,False
6256,Apple App Store,CA,14246931034,Saphysaphsaph,1,"It doesn’t shuffle music when you try to shuffle it. Plays the same music no matter how much you shuffle playlists. 
Really intolerable algorithms too.",Doesnt shuffle,2026-06-30T15:17:33-07:00,9.1.60,6,playlist,"playlists,shuffle",4,10,True,False
243,Google Play,IN,da70bf01-49c7-4d39-809f-4f775626d2a8,Tiger Koola,5,"The new releas was my first time hearing and I instantly fell for it. Recommended to all my friends and associates. I'm definitely buying if I can for Grand boys.Its fresh,thought provoking. I think all could benefit plus enjoy. I love ❤️ 😍.",,2026-07-02 07:26:30,9.0.42.529,9,"discovery,recommendation","fresh,recommended",0,9,True,False
901,Google Play,IN,6be64a67-de67-43f1-97a2-4bed6f04a3e8,TM,5,My favorite music app I just love it's auto recommended playlists of the same genre with good audio quality and lyrics just hoping for more often discounts,,2026-07-01 13:28:58,9.1.60.1970,9,"discovery,recommendation,playlist","genre,playlists,recommended",0,9,True,False
5521,Apple App Store,GB,14250978411,Rm 82,5,"After I watched the Michael Jackson movie, I really wanted to get to know his music a bit more. And thats where Spotify came into the story! What I put for one of my artist, I obviously put MJ. And Spotify had EVERY SINGLE SONG of his. Even from when he was in The Jackson 5. I also have rehearsals for my play and it also has all the songs I need to learn on there. Spotify has really help me on my music journey and hopefully more people discover Spotify and it helps them too!! I LOVE YOU SPOTIFY!!!!!!!💖💖💖😘😘😘🫶🫶🫶🫰🫰🫰✨✨✨",Spotify is AMAZING!,2026-07-01T13:42:20-07:00,9.1.60,9,"discovery,personalization,artist","artist,discover,my music",0,9,True,False
